mbr_id,sid,row_dt,stg_cd,qst_no,qst_cd,text_cn,qst_cn,qst_cransr,qst_cransr_yn,qst_expl_scond
MPID0420140036805,mathpd31700971195379325,2021-09-15,E17_0_1,12,E17010003,다음을 계산하세요.,2 \times 3 = \boxed{\phantom{6}},6,Y,3000
MPID0420140036805,mathpd32009591496098421,2021-09-19,E17_0_1,4,E17010003,다음을 계산하세요.,2 \times 3 = \boxed{\phantom{6}},6,Y,4100
MPID0420140036805,mathpd32009591496098421,2021-09-19,E17_0_1,23,E17010003,다음을 계산하세요.,2 \times 3 = \boxed{\phantom{6}},6,Y,4400
MPID0420140036805,mathpd32009591496098421,2021-09-19,E17_0_1,30,E17010003,다음을 계산하세요.,2 \times 3 = \boxed{\phantom{6}},6,Y,4000
MPID0629110045551,mathpd29208301036179059,2021-08-17,E17_0_1,4,E17010003,다음을 계산하세요.,2 \times 3 = \boxed{\phantom{6}},6,Y,2800
MPID0629110045635,mathpd28209315086169184,2021-08-06,E17_0_1,1,E17010003,다음을 계산하세요.,2 \times 3 = \boxed{\phantom{6}},6,Y,3500
MPID0629110045635,mathpd28677607664649677,2021-08-11,E17_0_1,1,E17010003,다음을 계산하세요.,2 \times 3 = \boxed{\phantom{6}},6,Y,3600
MPID0713100047089,mathpd34217384562522716,2021-10-14,E17_0_1,16,E17010003,다음을 계산하세요.,2 \times 3 = \boxed{\phantom{6}},6,Y,1400
MPID0729130048717,mathpd31615604139158913,2021-09-14,E17_0_1,9,E17010003,다음을 계산하세요.,2 \times 3 = \boxed{\phantom{6}},6,Y,2700
MPID0729130050003,mathpd29369843667168625,2021-08-19,E17_0_1,9,E17010003,다음을 계산하세요.,2 \times 3 = \boxed{\phantom{6}},6,Y,2400
MPID0729130050003,mathpd31000568851855533,2021-09-07,E17_0_1,15,E17010003,다음을 계산하세요.,2 \times 3 = \boxed{\phantom{6}},6,Y,1800
MPID0902170062271,mathpd32928403937118106,2021-09-30,E17_0_1,8,E17010003,다음을 계산하세요.,2 \times 3 = \boxed{\phantom{6}},6,Y,1800
MPID0120050010343,mathpd27391152305575685,2021-07-27,E17_0_2,6,E17010003a,다음을 계산하세요.,2 \times 3 = \boxed{\phantom{6}},6,Y,3300
MPID0126020013529,mathpd29080555538837345,2021-08-16,E17_0_2,4,E17010003a,다음을 계산하세요.,2 \times 3 = \boxed{\phantom{6}},6,N,6300
MPID0129050016615,mathpd28569123240880149,2021-08-10,E17_0_2,1,E17010003a,다음을 계산하세요.,2 \times 3 = \boxed{\phantom{6}},6,Y,1500
MPID0204130020792,mathpd29262125766700234,2021-08-18,E17_0_2,4,E17010003a,다음을 계산하세요.,2 \times 3 = \boxed{\phantom{6}},6,Y,3000
MPID0330100033152,mathpd27641523111753492,2021-07-30,E17_0_2,9,E17010003a,다음을 계산하세요.,2 \times 3 = \boxed{\phantom{6}},6,Y,3600
MPID0406110033988,mathpd26776644911085707,2021-07-20,E17_0_2,1,E17010003a,다음을 계산하세요.,2 \times 3 = \boxed{\phantom{6}},6,Y,3300
MPID0406110033988,mathpd26776761105186909,2021-07-20,E17_0_2,19,E17010003a,다음을 계산하세요.,2 \times 3 = \boxed{\phantom{6}},6,Y,7400
MPID0406110033988,mathpd26776761105186909,2021-07-20,E17_0_2,39,E17010003a,다음을 계산하세요.,2 \times 3 = \boxed{\phantom{6}},6,Y,3400
MPID0420140036945,mathpd29252580208775895,2021-08-18,E17_0_2,10,E17010003a,다음을 계산하세요.,2 \times 3 = \boxed{\phantom{6}},6,Y,3200
MPID0420140036945,mathpd29252654549863823,2021-08-18,E17_0_2,20,E17010003a,다음을 계산하세요.,2 \times 3 = \boxed{\phantom{6}},6,Y,2200
MPID0420140036945,mathpd29252654549863823,2021-08-18,E17_0_2,24,E17010003a,다음을 계산하세요.,2 \times 3 = \boxed{\phantom{6}},6,Y,4400
MPID0629110045635,mathpd27948260172798033,2021-08-03,E17_0_2,2,E17010003a,다음을 계산하세요.,2 \times 3 = \boxed{\phantom{6}},6,Y,11400
MPID0629110045635,mathpd28847793928241527,2021-08-13,E17_0_2,6,E17010003a,다음을 계산하세요.,2 \times 3 = \boxed{\phantom{6}},6,Y,3200
MPID0713100047089,mathpd33834893029940763,2021-10-10,E17_0_2,11,E17010003a,다음을 계산하세요.,2 \times 3 = \boxed{\phantom{6}},6,Y,1700
MPID0713100047089,mathpd33834893029940763,2021-10-10,E17_0_2,31,E17010003a,다음을 계산하세요.,2 \times 3 = \boxed{\phantom{6}},6,Y,6000
MPID0120050010343,mathpd27621550965446183,2021-07-30,E18_0_1,26,E17010003b,다음을 계산하세요.,2 \times 3 = \boxed{\phantom{6}},6,Y,1800
MPID0120060009320,mathpd28564373984076865,2021-08-10,E18_0_1,6,E17010003b,다음을 계산하세요.,2 \times 3 = \boxed{\phantom{6}},6,Y,2500
MPID0204130020792,mathpd29262210977187921,2021-08-18,E18_0_1,2,E17010003b,다음을 계산하세요.,2 \times 3 = \boxed{\phantom{6}},6,Y,2200
MPID0319100030328,mathpd27559291293731091,2021-07-29,E18_0_1,1,E17010003b,다음을 계산하세요.,2 \times 3 = \boxed{\phantom{6}},6,Y,2700
MPID0319100030328,mathpd27559367939208339,2021-07-29,E18_0_1,28,E17010003b,다음을 계산하세요.,2 \times 3 = \boxed{\phantom{6}},6,Y,2300
MPID0319100030328,mathpd31931537749747078,2021-09-18,E18_0_1,22,E17010003b,다음을 계산하세요.,2 \times 3 = \boxed{\phantom{6}},6,Y,2300
MPID0629110045551,mathpd29208449667127528,2021-08-17,E18_0_1,9,E17010003b,다음을 계산하세요.,2 \times 3 = \boxed{\phantom{6}},6,Y,2800
MPID0629110045635,mathpd28509091696116215,2021-08-09,E18_0_1,4,E17010003b,다음을 계산하세요.,2 \times 3 = \boxed{\phantom{6}},6,Y,3700
MPID0629110045635,mathpd28903541452295478,2021-08-14,E18_0_1,4,E17010003b,다음을 계산하세요.,2 \times 3 = \boxed{\phantom{6}},6,Y,3100
MPID0727100048264,mathpd27531077062572894,2021-07-29,E18_0_1,26,E17010003b,다음을 계산하세요.,2 \times 3 = \boxed{\phantom{6}},6,Y,7800
MPID0727100048264,mathpd27627010257443943,2021-07-30,E18_0_1,20,E17010003b,다음을 계산하세요.,2 \times 3 = \boxed{\phantom{6}},6,Y,5300
MPID0120050010343,mathpd27621395116504300,2021-07-30,E18_0_2,4,E17010003c,다음을 계산하세요.,2 \times 3 = \boxed{\phantom{6}},6,Y,2000
MPID0126030014090,mathpd29266274178883034,2021-08-18,E18_0_2,8,E17010003c,다음을 계산하세요.,2 \times 3 = \boxed{\phantom{6}},6,Y,2200
MPID0225100025733,mathpd29617912173024733,2021-08-22,E18_0_2,9,E17010003c,다음을 계산하세요.,2 \times 3 = \boxed{\phantom{6}},6,Y,3000
MPID0629110045635,mathpd28585977117345530,2021-08-10,E18_0_2,10,E17010003c,다음을 계산하세요.,2 \times 3 = \boxed{\phantom{6}},6,Y,4000
MPID0629110045635,mathpd28847906851860750,2021-08-13,E18_0_2,33,E17010003c,다음을 계산하세요.,2 \times 3 = \boxed{\phantom{6}},6,Y,3000
MPID0204130020792,mathpd29262391726285507,2021-08-18,E19_0_1,9,E17010003d,다음을 계산하세요.,2 \times 3 = \boxed{\phantom{6}},6,Y,2900
MPID0713100047089,mathpd26948811101739863,2021-07-22,E19_0_1,37,E17010003d,다음을 계산하세요.,2 \times 3 = \boxed{\phantom{6}},6,Y,2000
MPID0713100047089,mathpd27784894835976574,2021-08-01,E19_0_2,10,E17010003e,다음을 계산하세요.,2 \times 3 = \boxed{\phantom{6}},6,Y,2300
MPID0727100048264,mathpd27627699088679152,2021-07-30,E19_0_2,4,E17010003e,다음을 계산하세요.,2 \times 3 = \boxed{\phantom{6}},6,Y,3100
MPID0126030014090,mathpd29266610639274532,2021-08-18,E20_0_1,6,E17010003f,다음을 계산하세요.,2 \times 3 = \boxed{\phantom{6}},6,Y,2100
MPID0729130050003,mathpd29440375581903149,2021-08-20,E20_0_1,9,E17010003f,다음을 계산하세요.,2 \times 3 = \boxed{\phantom{6}},6,Y,1700
MPID0126020013529,mathpd29160159363562073,2021-08-17,E20_0_2,10,E17010003g,다음을 계산하세요.,2 \times 3 = \boxed{\phantom{6}},6,Y,4300
MPID0126030014090,mathpd29266742207540151,2021-08-18,E20_0_2,4,E17010003g,다음을 계산하세요.,2 \times 3 = \boxed{\phantom{6}},6,Y,1700
MPID0204130020792,mathpd29262683031051226,2021-08-18,E20_0_2,2,E17010003g,다음을 계산하세요.,2 \times 3 = \boxed{\phantom{6}},6,Y,1800
MPID0222100025417,mathpd28752173627309396,2021-08-12,E20_0_2,9,E17010003g,다음을 계산하세요.,2 \times 3 = \boxed{\phantom{6}},6,Y,2600
MPID0629110045635,mathpd29809515935713997,2021-08-24,E20_0_2,8,E17010003g,다음을 계산하세요.,2 \times 3 = \boxed{\phantom{6}},6,Y,4400
MPID0119040005879,mathpd31181991580090299,2021-09-09,E17_0_1,10,E17010004,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,2900
MPID0120050010343,mathpd27300675725052443,2021-07-26,E17_0_1,6,E17010004,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,1900
MPID0120050010343,mathpd27300776485470838,2021-07-26,E17_0_1,4,E17010004,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,3000
MPID0120060009320,mathpd28306138243701551,2021-08-07,E17_0_1,8,E17010004,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,2200
MPID0120060011395,mathpd26779761145565745,2021-07-20,E17_0_1,8,E17010004,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,5000
MPID0126020013529,mathpd29080292001237327,2021-08-16,E17_0_1,9,E17010004,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,7000
MPID0129050016470,mathpd31947207710044956,2021-09-18,E17_0_1,19,E17010004,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,2800
MPID0129050016615,mathpd27886252400554358,2021-08-02,E17_0_1,8,E17010004,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,3500
MPID0129050016615,mathpd27886354653800961,2021-08-02,E17_0_1,9,E17010004,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,3400
MPID0129050016615,mathpd28488741750880018,2021-08-09,E17_0_1,1,E17010004,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,2000
MPID0203100018443,mathpd30020372363679454,2021-08-27,E17_0_1,8,E17010004,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,3600
MPID0222100025417,mathpd28751395632642697,2021-08-12,E17_0_1,8,E17010004,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,3900
MPID0225100025733,mathpd29617674374427801,2021-08-22,E17_0_1,6,E17010004,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,2200
MPID0319100030328,mathpd27558697847043670,2021-07-29,E17_0_1,6,E17010004,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,3600
MPID0319100030328,mathpd27558780785273101,2021-07-29,E17_0_1,6,E17010004,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,2500
MPID0319100030328,mathpd27558780785273101,2021-07-29,E17_0_1,19,E17010004,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,2300
MPID0319100030328,mathpd27558780785273101,2021-07-29,E17_0_1,34,E17010004,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,1900
MPID0330100033152,mathpd27641412811287004,2021-07-30,E17_0_1,9,E17010004,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,4500
MPID0330100033689,mathpd29256477125158669,2021-08-18,E17_0_1,9,E17010004,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,1900
MPID0406110033988,mathpd26776498872358484,2021-07-20,E17_0_1,6,E17010004,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,9800
MPID0406110034324,mathpd30580089547799080,2021-09-02,E17_0_1,8,E17010004,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,3900
MPID0420140036805,mathpd31700971195379325,2021-09-15,E17_0_1,9,E17010004,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,4900
MPID0420140036805,mathpd32009591496098421,2021-09-19,E17_0_1,9,E17010004,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,5600
MPID0420140036805,mathpd32009591496098421,2021-09-19,E17_0_1,22,E17010004,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,4000
MPID0420140036805,mathpd32009591496098421,2021-09-19,E17_0_1,29,E17010004,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,3300
MPID0420140036805,mathpd32009591496098421,2021-09-19,E17_0_1,39,E17010004,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,5400
MPID0420140036945,mathpd29186115577453776,2021-08-17,E17_0_1,8,E17010004,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,2100
MPID0629110045551,mathpd29208301036179059,2021-08-17,E17_0_1,10,E17010004,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,2400
MPID0629110045635,mathpd28677607664649677,2021-08-11,E17_0_1,8,E17010004,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,6700
MPID0713100047089,mathpd34217384562522716,2021-10-14,E17_0_1,15,E17010004,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,2500
MPID0713100047089,mathpd34217384562522716,2021-10-14,E17_0_1,20,E17010004,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,2800
MPID0727100048264,mathpd27530782850090511,2021-07-29,E17_0_1,4,E17010004,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,9200
MPID0729130048717,mathpd31615604139158913,2021-09-14,E17_0_1,11,E17010004,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,3100
MPID0729130050003,mathpd31000568851855533,2021-09-07,E17_0_1,12,E17010004,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,N,1400
MPID0902170062271,mathpd32928403937118106,2021-09-30,E17_0_1,13,E17010004,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,2300
MPID0120060009320,mathpd28564326232330568,2021-08-10,E17_0_2,1,E17010004a,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,1500
MPID0319100032029,mathpd29709139726218589,2021-08-23,E17_0_2,6,E17010004a,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,4000
MPID0330100033152,mathpd27641523111753492,2021-07-30,E17_0_2,2,E17010004a,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,4700
MPID0330100033689,mathpd29363794082581121,2021-08-19,E17_0_2,9,E17010004a,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,1800
MPID0330100033689,mathpd29363851275255772,2021-08-19,E17_0_2,9,E17010004a,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,2200
MPID0406110033988,mathpd26776761105186909,2021-07-20,E17_0_2,20,E17010004a,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,7800
MPID0406110033988,mathpd26776761105186909,2021-07-20,E17_0_2,36,E17010004a,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,7000
MPID0420140036945,mathpd29252580208775895,2021-08-18,E17_0_2,2,E17010004a,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,9200
MPID0420140036945,mathpd29252654549863823,2021-08-18,E17_0_2,1,E17010004a,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,N,1400
MPID0420140036945,mathpd29252654549863823,2021-08-18,E17_0_2,31,E17010004a,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,7800
MPID0713100047089,mathpd33834893029940763,2021-10-10,E17_0_2,8,E17010004a,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,1700
MPID0713100047089,mathpd33834893029940763,2021-10-10,E17_0_2,40,E17010004a,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,3600
MPID0120050010343,mathpd27621550965446183,2021-07-30,E18_0_1,4,E17010004b,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,3200
MPID0120050010343,mathpd27621550965446183,2021-07-30,E18_0_1,35,E17010004b,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,1900
MPID0120060011959,mathpd26776625052187422,2021-07-20,E18_0_1,8,E17010004b,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,3200
MPID0126020013529,mathpd29081349733872458,2021-08-16,E18_0_1,2,E17010004b,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,4700
MPID0204130020792,mathpd29263123067791028,2021-08-18,E18_0_1,6,E17010004b,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,3100
MPID0204130020792,mathpd29264429993337880,2021-08-18,E18_0_1,10,E17010004b,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,2400
MPID0319100030328,mathpd27559367939208339,2021-07-29,E18_0_1,35,E17010004b,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,2500
MPID0319100030328,mathpd27559627397945945,2021-07-29,E18_0_1,9,E17010004b,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,2800
MPID0319100030328,mathpd31931537749747078,2021-09-18,E18_0_1,11,E17010004b,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,3500
MPID0319100030328,mathpd31931537749747078,2021-09-18,E18_0_1,31,E17010004b,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,2400
MPID0319100032029,mathpd29710513707521629,2021-08-23,E18_0_1,1,E17010004b,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,1500
MPID0420140036945,mathpd29440969797545312,2021-08-20,E18_0_1,9,E17010004b,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,5200
MPID0727100048264,mathpd27531077062572894,2021-07-29,E18_0_1,9,E17010004b,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,4100
MPID0727100048264,mathpd27627010257443943,2021-07-30,E18_0_1,28,E17010004b,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,7400
MPID0120060011395,mathpd26781608593797743,2021-07-20,E18_0_2,2,E17010004c,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,4000
MPID0129050016615,mathpd28569260647191775,2021-08-10,E18_0_2,10,E17010004c,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,3100
MPID0204130020792,mathpd29264328913446906,2021-08-18,E18_0_2,10,E17010004c,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,3500
MPID0330100033152,mathpd27641746682810233,2021-07-30,E18_0_2,9,E17010004c,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,5600
MPID0629110045635,mathpd27892537977041035,2021-08-02,E18_0_2,10,E17010004c,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,5800
MPID0629110045635,mathpd28585977117345530,2021-08-10,E18_0_2,9,E17010004c,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,7000
MPID0629110045635,mathpd28847906851860750,2021-08-13,E18_0_2,9,E17010004c,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,5900
MPID0120050010343,mathpd27621476703356611,2021-07-30,E19_0_1,4,E17010004d,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,2000
MPID0120060011395,mathpd26817204229460215,2021-07-21,E19_0_1,2,E17010004d,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,3000
MPID0319100030328,mathpd27603068676149005,2021-07-30,E19_0_1,8,E17010004d,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,3400
MPID0629110045635,mathpd28903782933114396,2021-08-14,E19_0_1,9,E17010004d,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,4600
MPID0629110045635,mathpd28903873200658436,2021-08-14,E19_0_1,9,E17010004d,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,3600
MPID0713100047089,mathpd26948811101739863,2021-07-22,E19_0_1,27,E17010004d,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,2400
MPID0729130048717,mathpd28140106658615818,2021-08-05,E19_0_1,4,E17010004d,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,2400
MPID0126030014090,mathpd29266453811108789,2021-08-18,E19_0_2,4,E17010004e,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,2600
MPID0120060009320,mathpd28564621640435929,2021-08-10,E20_0_1,4,E17010004f,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,3800
MPID0126030014090,mathpd29266610639274532,2021-08-18,E20_0_1,14,E17010004f,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,2600
MPID0129050016615,mathpd28569591594361185,2021-08-10,E20_0_1,1,E17010004f,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,1600
MPID0222100025417,mathpd28752028127915087,2021-08-12,E20_0_1,9,E17010004f,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,6900
MPID0120060009320,mathpd28306815040758082,2021-08-07,E20_0_2,1,E17010004g,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,1100
MPID0204130020792,mathpd29263496962069850,2021-08-18,E20_0_2,1,E17010004g,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,1400
MPID0406110033988,mathpd27043867183386709,2021-07-23,E20_0_2,8,E17010004g,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,5500
MPID0629110045551,mathpd29208894866826105,2021-08-17,E20_0_2,6,E17010004g,다음을 계산하세요.,2 \times 4 = \boxed{\phantom{8}},8,Y,2400
MPID0119040005879,mathpd31181991580090299,2021-09-09,E17_0_1,11,E17010005,다음을 계산하세요.,2 \times 5 = \boxed{\phantom{10}},10,Y,5800
MPID0120050010343,mathpd27300675725052443,2021-07-26,E17_0_1,9,E17010005,다음을 계산하세요.,2 \times 5 = \boxed{\phantom{10}},10,Y,2500
MPID0120050010343,mathpd27300776485470838,2021-07-26,E17_0_1,2,E17010005,다음을 계산하세요.,2 \times 5 = \boxed{\phantom{10}},10,Y,2400
MPID0120060009320,mathpd28306138243701551,2021-08-07,E17_0_1,6,E17010005,다음을 계산하세요.,2 \times 5 = \boxed{\phantom{10}},10,Y,2300
MPID0120060009320,mathpd28564272725429013,2021-08-10,E17_0_1,10,E17010005,다음을 계산하세요.,2 \times 5 = \boxed{\phantom{10}},10,Y,2100
MPID0120060011395,mathpd26779761145565745,2021-07-20,E17_0_1,9,E17010005,다음을 계산하세요.,2 \times 5 = \boxed{\phantom{10}},10,Y,3700
